user_id,product_id,event_type,time_id,price
539272203,2601810,view,23797,155.29
512937756,1005115,view,23797,975.57
533191029,9800480,view,23797,29.73
537443308,22700202,view,23797,180.96
516770039,6200552,view,23797,111.2
512874840,1005014,view,23797,614.55
517925035,3100788,view,23797,174.84
520439091,28715802,view,23797,128.45
512620656,4600442,view,23797,606.39
542127814,2701540,view,23797,1351.36
516869458,1307189,view,23797,411.83
526529128,4400107,view,23797,42.78
552636406,21404494,view,23813,132.31
555467882,31500231,view,23813,39.64
523990826,3400003,view,23813,223.92
525186617,12300078,view,23813,82.37
518409794,26400634,view,23813,447.89
542299866,21400508,view,23813,55.86
555011201,1005135,view,23813,1747.79
512958992,46800015,view,23813,237.43
552002471,1004159,view,23813,746.48
513490020,5100846,view,23813,180.16
553510648,28400704,view,23813,66.93
555384837,1003176,view,23824,434.76
512409813,13200636,view,23824,154.19
515810827,6000227,view,23824,157.53
514677169,5701128,view,23824,51.48
513367326,1480440,view,23824,1418.29
551731189,3700781,view,23824,34.72
553477267,1005159,view,23824,231.41
526556679,1004792,view,23824,456.45
536172709,1004766,view,23824,253.33
525536997,2300163,view,23824,86.23
512446771,5701125,view,23824,141.57
513076886,4700380,view,23824,146.57
513442496,6100201,view,23836,74.14
549092667,45300040,view,23836,35.78
515520986,22700247,view,23836,7.7
548956193,17800522,view,23836,56.02
526952274,1003221,view,23836,110.66
514607678,3200498,view,23836,76.39
516677256,12300070,view,23836,43.73
531342768,4801667,view,23843,422.12
512440316,26203737,view,23843,148.27
531047409,1004249,view,23843,739.81
522197939,25509740,view,23843,114.03
553651190,1004281,view,23843,71.45
514151863,8801085,view,23843,21.85
516099538,1005115,view,23849,975.57
548751082,12100784,view,23849,568.84
549914661,5701128,view,23849,51.48
521599791,22900207,view,23849,15.44
512626182,3400130,view,23849,73.34
547881963,12703015,view,23849,42.99
527733718,12708151,view,23849,329.22
538385152,1005105,view,23849,1415.48
520818661,12711107,view,23849,38.35
517921452,17301423,view,23858,82.88
537128311,5701171,view,23858,386.11
513306514,1005101,view,23858,450.46
533191029,9800480,view,23858,29.73
555467994,1003316,view,23858,946.97
554980324,23000247,view,23858,19.31
548853053,29900056,view,23858,1271.59
516257835,1307068,view,23858,303.48
555467733,1304409,view,23858,1402.87
554261757,6100197,view,23858,31.52
524998652,12718009,view,23858,91.89
541042198,1002528,view,23858,643.23
555360919,1004059,view,23858,360.34
522313122,1003793,view,23858,225.42
513556585,5301434,view,23858,12.84
516205429,32801022,view,23858,163.02
514488222,2701780,view,23858,1137.74
520434585,22700084,view,23875,241.94
550617416,4803981,view,23875,41.16
523379797,12709740,view,23875,49.04
555465617,2601600,view,23875,128.42
525456508,22700745,view,23875,290.03
555467610,38600093,view,23875,56.37
540944915,12719244,view,23875,56.63
544653563,5100594,view,23875,1181.5
545851254,4804295,view,23875,23.13
547471094,1003285,view,23875,602.07
524887019,1005156,view,23885,308.63
516981053,1306797,view,23885,283.12
549770181,3100623,view,23885,43.73
530329435,7600227,view,23885,17.99
545962497,16800040,view,23885,77.2
521235088,1004856,view,23885,130.76
555467830,5100566,view,23885,453.27
525445220,42400016,view,23885,380.36
547755309,31501164,view,23885,271.23
520680119,2501704,view,23885,62.06
528022640,12705538,view,23885,37.2
551700316,10800190,view,23885,57.14
512378730,34800258,view,23897,96.52
545951417,26403587,view,23897,432.29
512727578,4803128,view,23897,15.42
539272203,2601810,view,23897,155.29
512410453,3700937,view,23897,235.79
555468010,18000928,view,23897,20.57
512877138,1004856,view,23897,130.76
512830292,5100705,view,23897,1207.24
522472838,5701002,view,23897,56.63
555467658,13200636,view,23897,154.19
512866024,8901932,view,23897,36.03
515006481,28715127,view,23908,51.22
517640029,1004648,view,23908,621.44
555467053,1004750,view,23908,197.43
555468011,1004139,view,23908,97.27
520061918,42000048,view,23908,272.85
555467335,18000928,view,23908,20.57
517085634,5801072,view,23908,165.41
555467946,1004161,view,23908,96.53
523494965,1005006,view,23908,90.59
519104055,22700079,view,23908,97.56
539232781,26403193,view,23908,325.88
513746248,3701056,view,23908,64.33
553005738,17500208,view,23908,20.34
554090147,1002544,purchase,23908,464.13
535238056,1004875,purchase,23908,388.68
547881963,12718062,view,23923,32.43
518831457,37900068,view,23923,129.73
514641804,3601195,view,23923,267.62
513251014,10301215,view,23923,56.09
514661556,1005135,view,23923,1747.79
518420287,8500440,view,23923,565.89
514024047,35103113,view,23923,36.81
523228475,28717864,view,23923,122.27
539938906,26018750,view,23923,7.09
551841075,3500105,view,23923,560.25
541663479,32701223,view,23923,45.75
514238948,46800009,view,23934,86.03
512805256,28300595,view,23934,46.33
553651190,1004281,view,23934,71.45
555466913,45400004,view,23934,1275.45
555467988,5100337,view,23934,311.87
522745502,5300405,view,23934,12.61
543474860,12300305,view,23934,25.74
544748395,21400929,view,23934,56.11
539412883,5000602,view,23934,111.74
522019352,1004767,purchase,23943,254.82
547471094,1004157,view,23943,746.48
555468020,18000928,view,23943,20.57
513948888,1005062,view,23943,208.16
555468018,18000928,view,23943,20.57
517436041,3600896,view,23943,215.45
555468021,18000928,view,23943,20.57
536172709,1004766,view,23943,253.33
514813858,33000357,view,23943,51.46
555125934,26500315,view,23952,160.36
555360919,1004059,view,23952,360.34
518835198,16400012,view,23952,61.75
522847341,6902391,view,23952,51.47
554153864,22700325,view,23952,102.71
520331177,3200136,view,23952,56.6
532543872,16000946,view,23952,30.55
529602793,12718874,view,23952,42.21
550284046,28711691,view,23952,38.35
516061901,1004858,cart,23952,134.42
549043970,22700131,view,23952,78.51
544063250,12702457,view,23952,57.92
528036330,12400023,view,23964,120.25
516828811,4803878,view,23964,43.24
527929835,1306184,view,23964,530.0
555467931,1004138,view,23964,162.59
554547069,41600015,view,23964,356.38
555467901,1801690,view,23964,368.04
512760937,1002524,view,23964,515.67
516985715,41900000,view,23964,23.6
542299866,21400508,view,23964,55.86
550326301,4804055,view,23964,189.91
541522961,4801946,view,23964,25.45
530481091,1005169,view,23964,252.25
513451334,1307230,view,23964,1199.77
512826242,26403342,view,23964,198.46
513507462,10900043,view,23964,14.16
513212318,10200950,view,23979,45.79
523494965,1005006,view,23979,90.59
547881963,12703498,view,23979,38.35
555467943,15800006,view,23979,102.94
554197940,1004496,view,23979,71.79
555255607,1004857,view,23979,130.73
518905365,2600209,view,23979,117.34
544339402,22700078,view,23979,187.88
515100477,1004833,view,23979,174.76
555465005,13600173,view,23979,214.86
512620656,4600437,view,23979,517.36
522632903,12500527,view,23979,47.62
516875929,4804295,view,23979,23.13
513306514,1005101,view,23979,450.46
513208783,1004209,view,23979,92.64
512958992,42600175,view,23979,32.61
512708908,18001507,view,23979,205.9
539412883,5000602,view,23996,111.74
539068392,1003894,view,23996,344.9
525562891,2500566,view,23996,61.38
554032466,10900292,view,23996,18.76
515810827,6000032,view,23996,70.02
512688553,17200482,view,23996,592.01
555003308,1004767,view,23996,254.82
512626182,3400130,view,23996,73.34
516606020,1005109,view,23996,975.57
513258436,12712172,view,24005,128.7
545065959,29500504,view,24005,50.84
512410453,3700937,view,24005,235.79
547471094,1004157,view,24005,746.48
555467830,5100565,view,24005,461.27
539412883,5000602,view,24005,111.74
554772065,1801929,view,24005,560.89
525619855,1306765,view,24005,978.12
555467805,1801555,view,24005,462.25
512445025,1004461,view,24005,257.38
515481785,49100020,view,24005,74.65
514683609,29500080,view,24005,76.32
542097501,6000089,view,24005,207.73
516869458,1307189,view,24018,411.83
513306514,1004792,view,24018,456.45
515097623,12700112,view,24018,75.81
516312979,28100599,view,24018,108.88
524920344,3701084,view,24018,435.78
514456311,12708507,view,24018,59.2
551116663,5701034,view,24018,411.85
550546146,3700600,view,24018,41.16
543094175,1306650,view,24018,437.57
513976029,42300039,view,24018,196.14
517123304,1004835,view,24028,230.89
554871474,26401412,view,24028,168.86
544339402,22700084,view,24028,241.94
555467639,8500305,view,24028,497.69
544466063,6200035,view,24028,56.6
512720035,1005105,view,24028,1415.48
512677079,5800808,view,24028,88.01
555467054,1304297,view,24028,1068.21
554134606,22600013,view,24028,36.04
513224200,1801761,view,24028,1714.07
513425515,4803005,view,24028,12.59
554027884,1005021,view,24028,386.06
548155054,1005141,view,24028,1746.89
524726562,7005620,view,24028,195.6
541100724,1004873,view,24042,388.81
513451334,1307383,view,24042,1282.14
547881963,12718063,view,24042,34.75
554595637,39900028,view,24042,73.34
520680119,2501978,view,24042,50.58
545951417,26403587,view,24042,432.29
543474860,12300305,view,24042,25.74
531721798,1003285,view,24042,602.07
513442496,6100201,view,24042,74.14
536739050,5100742,view,24042,148.01
551005072,1004957,view,24052,348.53
530013296,1003535,view,24052,460.5
520434428,1801882,view,24052,422.09
513125274,5800792,view,24052,153.93
513508279,13600070,view,24052,132.82
522637243,28401159,view,24052,43.76
544339402,22700299,view,24052,172.46
512930137,1004863,view,24052,174.76
533317391,1005156,view,24052,308.63
553524217,22700084,view,24052,241.94
513053739,26300089,view,24052,271.82
513993110,26400195,view,24052,184.82
529403889,12718063,view,24052,34.75
554394856,43900005,view,24052,85.72
528398259,1004779,view,24052,140.85
534753834,12709556,view,24052,40.16
519110631,1004901,view,24052,592.01
551315358,1004886,view,24052,153.04
534739561,1004025,view,24070,136.43
517300120,1004161,view,24070,96.53
555467683,31501100,view,24070,189.43
543474860,12300304,view,24070,39.64
480112030,26402510,view,24070,822.41
555467887,13104928,view,24070,362.43
532998360,15700176,view,24070,231.64
525186617,12301348,view,24070,98.07
515006481,28717050,view,24070,51.22
527216060,3601355,view,24079,457.75
514422302,17300136,view,24079,102.96
512770312,12719534,view,24079,45.69
515564373,1801915,view,24079,720.71
514673633,1004740,view,24079,218.51
514973529,1004863,view,24079,174.76
553651190,1004496,view,24079,71.79
555463488,5100852,purchase,24079,603.49
513367326,1480509,view,24079,692.4
522745502,5300172,view,24079,56.6
513810851,26400265,view,24079,154.19
555465945,2701683,view,24090,237.94
555467882,31501046,view,24090,108.09
555464822,1004775,view,24090,181.99
555467483,31501043,view,24090,110.66
514752532,1004920,view,24090,951.89
555467545,21411200,view,24090,154.44
516388093,15200570,view,24090,48.61
550679725,1004211,purchase,24090,97.79
550974353,1005073,view,24098,1207.71
522016074,1004258,purchase,24098,735.05
529060714,1004433,view,24098,257.15
555467521,1004665,view,24098,871.14
534866465,1004402,view,24098,164.17
549340008,31500151,view,24098,36.0
524152761,1004948,view,24098,800.12
518760708,21401280,view,24098,64.09
533471398,1004794,view,24098,241.96
516205429,32801121,view,24098,159.59
538204185,12709707,view,24098,32.69
544496811,27700714,view,24098,102.96
518835198,16400012,view,24098,61.75
529189724,1004775,view,24111,181.99
513258436,12701720,view,24111,133.83
535472896,4803186,view,24111,25.46
543611134,8500140,view,24111,609.78
547029219,26500134,purchase,24111,84.69
517189249,1004856,view,24111,130.76
532753206,1004768,view,24111,253.36
547881963,12710449,view,24111,42.21
513948888,1005062,view,24111,208.16
545141911,6302016,view,24111,26.51
513212318,10201524,view,24111,65.61
516710512,27600098,view,24111,138.16
514238948,42600016,view,24123,26.38
513508279,13600000,view,24123,65.51
555467683,31501044,view,24123,102.71
518831457,37900082,view,24123,114.8
513189588,4501004,view,24123,9.52
535252608,31501109,view,24123,165.64
553510648,28401159,view,24123,43.76
527416873,1005151,view,24123,430.87
517640029,1004648,view,24123,621.44
543147179,26300085,view,24123,550.34
542299866,21404397,view,24123,25.48
526546160,26300089,view,24123,271.82
545959722,1200620,view,24123,136.4
522014122,3700791,view,24123,141.0
512874840,1005015,view,24123,604.88
519277084,4802639,view,24123,218.77
547137766,16300112,view,24139,37.32
513442496,6100201,view,24139,74.14
512626182,3400130,view,24139,73.34
555466550,22300003,view,24139,80.8
518683435,12709953,view,24139,46.33
554653741,1005115,view,24139,975.57
536172709,1004768,view,24139,253.36
515005469,1200957,view,24139,115.41
548503732,26400286,view,24139,223.17
514467283,2600397,view,24139,162.14
550326301,4804056,view,24139,161.98
512837484,2501794,view,24139,373.21
545154066,17301281,view,24139,11.63
515424116,1306653,view,24139,359.08
516770039,6200295,view,24139,51.22
516677256,12300070,view,24154,43.73
555315897,1004670,view,24154,1286.75
512788527,1004872,view,24154,286.35
546514033,12719784,view,24154,55.34
546953010,1004863,view,24154,174.76
514476638,1004750,view,24154,197.43
527733718,12708156,view,24154,376.33
463570586,12300067,view,24154,87.26
512620656,4600437,view,24154,517.36
514024047,35100804,view,24154,21.92
517037309,26203402,view,24154,733.06
555464672,5701086,view,24165,129.95
555468039,5400095,view,24165,154.42
526051532,1004956,view,24165,395.1
538310139,1005069,view,24165,321.73
523228475,28717864,purchase,24165,122.27
536586295,4804110,view,24165,900.9
513306514,1005156,view,24165,308.63
512594782,31600433,view,24172,55.6
555465005,13600149,view,24172,376.42
545612472,1003317,view,24172,957.53
531342768,11500520,view,24172,2448.45
513451334,1307230,view,24172,1199.77
551116663,5701135,view,24172,553.42
553786739,12709952,view,24172,59.2
515571162,4700407,view,24172,179.5
513224200,1801761,view,24172,1714.07
542381130,1004766,view,24181,253.33
547881963,12700716,view,24181,40.93
555467821,4802036,view,24181,171.56
519783668,1002544,view,24181,464.13
539412883,5000668,view,24181,113.28
555397833,1004785,view,24181,278.55
520680119,2501977,view,24181,52.87
544312365,22700129,view,24181,72.05
526191977,1004386,view,24181,776.08
528036330,12400029,view,24181,143.25
516099538,1005105,view,24191,1415.48
555465005,13600173,view,24191,214.86
555468048,1201389,view,24191,926.38
524709369,15800003,view,24191,90.63
555468052,4100129,view,24191,463.02
520061918,42000004,view,24191,244.54
555467658,13200019,view,24191,386.08
514422302,5300763,view,24191,12.61
555309963,1004240,view,24191,1069.18
531721798,1004159,view,24191,746.48
546670223,1004834,view,24191,174.78
544466063,6200035,view,24191,56.6
515817242,28400978,view,24191,64.09
518895101,3100341,view,24191,12.27
512520137,2702351,view,24191,101.93
554032466,10900302,view,24191,17.99
519309066,1306266,view,24207,342.09
513442496,6100199,view,24207,74.59
512594782,31600482,view,24207,69.47
555465005,13600221,view,24207,141.57
513328854,7002485,view,24207,128.7
554197940,1004562,view,24207,101.65
525445220,42400003,view,24207,305.8
544339402,22700205,view,24214,20.78
514893243,38900116,view,24214,76.42
521784603,28600026,view,24214,399.73
555467483,31501044,view,24214,102.71
513695242,2900905,view,24214,68.44
526952274,1004035,view,24214,115.55
548956193,17800331,view,24214,73.36
519104055,22700175,view,24214,32.69
530039999,1005106,view,24214,1541.87
547471094,1004157,view,24214,746.48
541503631,1005135,view,24224,1747.79
523379797,12709740,view,24224,49.04
513451334,1307383,view,24224,1282.14
516455663,3500116,view,24224,180.16
555465005,13600149,view,24224,376.42
555467946,1004903,view,24224,111.82
525667712,1002544,view,24224,464.13
555125934,26500315,view,24224,160.36
512512380,1005156,view,24224,308.63
554509087,1002099,view,24224,370.41
555003308,1004750,view,24224,197.43
514240731,34200073,view,24224,25.48
516869458,1306591,view,24224,601.79
553005738,17500187,view,24224,12.11
549092667,45300052,view,24224,39.38
513251014,10301702,view,24224,4.61
512567867,6701095,view,24224,200.52
554394856,43900005,view,24241,85.72
555467639,8500288,view,24241,952.41
513642974,11200451,view,24241,33.44
514910988,1004491,view,24241,74.62
512866024,8902043,view,24241,29.53
543965138,15700011,view,24241,231.41
525536997,2300314,view,24241,506.76
542533864,5301407,view,24241,7.39
513425515,4803005,view,24241,12.59
515854522,22700085,view,24241,121.39
519141008,1801819,view,24241,487.22
551700316,10800190,view,24252,57.14
517237085,2800433,view,24252,282.86
512446771,5701125,view,24252,141.57
533445764,6200914,view,24252,25.2
555467480,37500560,view,24252,22.16
535207341,5700282,view,24252,142.86
512677079,5801511,view,24252,101.67
513684529,4804295,view,24252,23.13
513125274,5800792,view,24252,153.93
515846694,1004249,view,24261,739.81
554414182,4803977,view,24261,107.8
523379797,12705588,view,24261,39.98
548140746,1004242,view,24261,1335.79
512958992,42600065,view,24261,13.77
512782238,5000475,view,24261,169.86
514683609,29502381,view,24261,42.34
553132185,1004903,view,24261,111.82
550147545,1003549,view,24261,344.64
522745502,5301296,view,24261,33.44
514189949,26006198,view,24261,11.27
512445025,1004461,view,24261,257.38
519552885,4700476,view,24261,50.19
512477553,4800035,view,24261,69.47
506395116,10100528,view,24275,46.31
545851254,1004038,view,24275,151.35
526191977,1004385,view,24275,776.08
520434585,22700682,view,24275,55.34
555467636,17200829,view,24275,591.78
555196941,8800773,view,24275,73.57
513490020,5100846,view,24275,180.16
554134606,22600023,view,24275,51.48
549043970,22700205,view,24283,20.78
539068392,1003894,view,24283,344.9
512837484,2500120,view,24283,398.41
539412883,5000668,view,24283,113.28
554197940,1004144,view,24283,128.38
548956193,17800331,view,24283,73.36
555467876,18001214,view,24283,1.69
532637391,1005128,view,24283,1917.66
539272203,2601810,view,24283,155.29
522197939,42600065,view,24283,13.77
519698874,5800108,view,24283,164.74
513367326,1480494,view,24283,900.15
550414060,2601764,view,24283,152.85
521931751,2601340,view,24296,30.86
551005072,1004957,view,24296,348.53
528022640,12705538,view,24296,37.2
513328854,7005511,view,24296,141.55
542533864,5301407,view,24296,7.39
512877138,1004767,view,24296,254.82
546640889,25510425,view,24296,7.46
516338900,12712217,view,24296,52.51
514601478,1004857,view,24296,130.73
515499692,28800054,view,24296,3.47
512852948,1201293,view,24296,407.71
513053739,26300086,view,24296,243.76
555466100,2700618,view,24296,349.79
516651582,1005135,view,24296,1747.79
521235088,1004856,view,24296,130.76
517864279,1004873,view,24296,388.81
515006481,28717298,view,24296,66.67
516745373,12703015,view,24296,42.99
512868334,25509969,view,24314,59.98
555467886,22900009,view,24314,60.23
516397023,1801691,view,24314,488.85
496957381,3601229,view,24314,284.92
550326301,4804055,view,24314,189.91
516243658,12701861,view,24314,212.36
514736099,3801081,view,24314,16.71
541522961,4801946,view,24314,25.45
514024047,35200100,view,24314,0.0
521933958,1003319,view,24323,1067.84
555391462,1306521,view,24323,1940.82
555467830,5100593,view,24323,1130.02
551315358,1004839,view,24323,179.39
547881963,12707518,view,24323,102.71
516677256,12300578,view,24323,100.9
515721521,8800778,view,24323,10.79
514661556,1004767,view,24323,254.82
527929835,1306184,view,24323,530.0
547137766,16300111,view,24323,34.75
542659426,28101513,view,24333,160.62
524887019,1004975,view,24333,771.94
541663479,32701223,view,24333,45.75
555466913,45400024,view,24333,466.68
547776139,26402505,view,24333,950.73
512708908,18001505,view,24333,64.33
514997007,1004856,view,24333,130.76
549092667,45300046,view,24333,59.29
515325259,1005021,view,24333,386.06
513076886,4700497,view,24333,149.6
515135705,1004258,view,24333,735.05
516767833,8800750,view,24333,8.75
553173353,1004237,purchase,24333,1081.98
555463573,1003416,view,24333,231.64
555110501,3200201,view,24347,46.31
555380732,1002633,cart,24347,360.08
528029291,1004565,view,24347,177.47
555467413,1004209,view,24347,92.64
519518547,26403484,view,24347,79.54
549487389,21411024,view,24347,293.44
545411501,1004856,view,24347,130.76
555467824,4100348,view,24347,36.01
513266551,1480131,view,24347,694.97
517441038,28716983,view,24347,102.71
553651190,1004593,view,24347,71.82
533445764,12300489,view,24347,27.8
520818661,12711107,view,24359,38.35
516388093,15200519,view,24359,54.06
555467901,13101418,view,24359,257.41
516721346,1002544,view,24359,464.13
535238056,1004875,view,24359,388.68
544653563,5100594,view,24359,1181.5
554978130,1004777,view,24359,136.4
552329011,6200997,view,24359,42.19
517425919,1004739,view,24359,197.55
552289229,15900112,view,24368,56.6
547881963,12712064,view,24368,30.89
555467683,31501100,view,24368,189.43
529189724,1004739,view,24368,197.55
523389311,12703015,view,24368,42.99
521999902,5100171,view,24368,4.86
543574532,1005115,view,24368,975.57
554509087,1004528,view,24368,385.85
553524217,22700202,view,24368,180.96
518895101,3100917,view,24368,59.18
512770312,12707118,view,24368,49.55
512866024,8900601,view,24368,46.6
525989811,3700829,view,24368,127.42
512442280,6301957,view,24368,49.06
524920344,3701084,view,24368,435.78
529403889,12707404,view,24368,316.87
549998000,1004856,view,24368,130.76
515650788,13200021,view,24385,136.4
512958992,41900001,view,24385,60.76
520434585,22700131,view,24385,78.51
548956193,17800056,view,24385,66.9
513328854,7005511,view,24385,141.55
522014122,3700832,view,24385,104.76
521068444,1004794,view,24385,241.96
513627634,10502375,view,24385,44.02
512736431,1002544,view,24385,464.13
513451334,1307332,view,24385,1322.81
514960037,5100816,view,24385,29.51
512513599,1004249,view,24385,739.81
516985125,2600744,view,24385,108.09
551116663,5701135,view,24385,553.42
522313122,1004564,view,24385,133.59
518307348,5700619,view,24385,46.33
536639300,1004460,view,24385,231.64
513264663,16700206,view,24402,108.09
513976029,42300040,view,24402,198.46
554090147,1002544,view,24402,464.08
552289229,15900112,view,24402,56.6
533498849,1801555,view,24402,462.25
518835198,16400012,view,24402,61.75
524497914,3200573,view,24402,25.71
526647252,21401225,view,24402,48.62
553821971,12600004,view,24410,344.9
522847341,6902391,view,24410,51.47
518266111,3600987,view,24410,93.7
515970913,6000094,view,24410,121.24
512749815,13201002,view,24410,161.91
513249731,32801136,view,24410,865.57
512446771,5701125,view,24410,141.57
516679071,7003576,view,24410,128.68
516334592,12700931,view,24418,53.03
548155054,1005141,view,24418,1746.89
555467521,1004973,view,24418,1158.05
548956193,17800056,view,24418,66.9
544796377,21405870,view,24418,191.51
515245787,2601933,view,24418,252.77
555467615,7005710,view,24418,615.2
512378730,34800258,view,24418,96.52
513074379,43900021,view,24418,180.18
546956569,26400251,view,24418,153.93
522197939,42600019,view,24418,20.34
515810827,6000089,view,24418,207.73
529141859,1005144,purchase,24418,1747.79
548503732,16300037,view,24418,36.01
554872468,1004356,view,24432,1477.26
514488222,2701333,view,24432,952.38
555467188,1004767,view,24432,254.76
555467424,12300059,view,24432,66.89
516770039,6200295,view,24432,51.22
512567867,6701095,view,24432,200.52
512511685,5301156,view,24432,14.13
546867081,33300016,view,24432,64.35
540944915,12707121,view,24432,73.36
514024047,35200100,view,24432,0.0
525619855,1307136,view,24432,514.63
516872488,3200275,view,24432,56.37
515846694,1003317,view,24444,957.53
539068392,1003934,view,24444,344.9
522552073,1004856,view,24444,130.76
531796656,12703415,view,24444,48.91
515462638,5701090,view,24444,52.77
514550753,1005144,view,24444,1747.79
512493197,2600209,view,24444,117.34
553477267,1005156,view,24444,308.63
549535543,15100337,view,24444,257.15
520331177,3200136,view,24444,56.6
526191977,1004964,view,24444,952.38
548522882,4802929,view,24444,48.55
517237085,2800048,view,24456,172.44
551841075,5000084,view,24456,184.05
533445764,12300489,view,24456,27.8
547881963,12709178,view,24456,45.05
555467946,1004903,view,24456,111.79
553477267,1005159,view,24456,231.41
512837484,2500120,view,24456,398.41
555467749,1003709,view,24456,715.02
530998208,3900776,view,24456,86.1
555468051,1004903,view,24456,111.79
513442496,6100199,view,24456,74.59
555467683,31501115,view,24456,172.44
531721798,1004529,view,24456,396.15
542127814,2701540,view,24456,1351.36
517300120,1004161,view,24456,96.53
544954188,1004957,view,24456,348.53
522197939,42600019,view,24472,20.34
555466610,2501799,view,24472,41.16
555467970,1004258,view,24472,733.92
554414182,4803977,view,24472,107.8
532768908,16200283,view,24472,4.02
516157245,4700581,view,24472,79.8
549770181,3100504,view,24472,64.33
553510648,28401032,view,24472,66.93
537486025,14400060,view,24472,48.88
551539729,1003707,view,24472,151.87
530389922,1004756,view,24472,92.38
555196941,8800773,cart,24472,73.57
547432884,1480597,view,24472,737.21
534866465,1004402,view,24472,164.17
541437023,8800444,view,24472,46.59
547755309,31501164,view,24472,271.23
547405319,28704439,view,24488,97.56
554886798,1802020,view,24488,823.44
539866922,10502375,view,24488,44.02
522014122,3700832,view,24488,104.76
552289229,23700122,view,24488,69.5
516869458,1307336,view,24488,357.25
555467610,38600102,view,24488,38.35
551343044,1004870,cart,24488,286.86
528036330,12400029,view,24488,143.25
555464822,1004775,view,24488,181.96
515481785,49100016,view,24488,50.19
544128786,1003549,view,24488,344.64
517219452,4100346,view,24488,391.0
548834812,1004666,view,24488,1156.79
525536997,2300161,view,24488,64.09
514151863,8800048,view,24503,22.55
555467994,1003316,view,24503,946.97
521599791,22900082,view,24503,25.74
522016074,1004258,view,24503,733.92
512445025,1004149,view,24503,329.22
524920344,3701084,view,24503,435.78
521933958,1004767,view,24503,254.76
515564373,1801603,view,24503,616.49
546464151,5800115,view,24503,66.93
551315358,1004838,view,24503,179.36
523990826,3400017,view,24503,241.05
526051532,1005153,view,24503,231.64
519277084,4802639,view,24515,218.77
531959004,1005115,view,24515,975.57
551700316,10800074,view,24515,41.16
555467821,4802888,view,24515,35.78
514027851,23000098,view,24515,43.24
524726562,7005601,view,24515,167.29
514238948,46800030,view,24515,66.9
513507462,3500292,view,24515,231.64
553739304,12600016,view,24515,22.11
513208783,1004209,view,24515,95.21
545612472,1005117,view,24515,1181.37
512776621,5700518,view,24515,123.53
513993110,26400194,view,24515,236.04
514223634,1004670,view,24528,1286.75
546030899,22700079,view,24528,97.56
555466939,1004565,view,24528,177.44
555467639,8500305,view,24528,497.69
512868334,25510448,view,24528,14.41
553846897,3100439,view,24528,102.94
555467413,1004856,view,24528,130.76
552845555,1201472,view,24528,478.87
550147545,1004870,view,24528,286.86
512877138,1004833,view,24528,174.75
513204280,14500017,view,24538,28.29
555468124,1005073,view,24538,1206.45
554090147,1002544,cart,24538,464.08
528104838,26300181,view,24538,294.47
539080665,26600558,view,24538,14.16
515408832,6200516,view,24538,43.73
518905365,2600744,view,24538,108.09
525989811,3700958,view,24538,203.33
514443059,2601299,view,24538,430.38
553730985,4804056,view,24538,161.93
514469149,12710321,view,24538,70.53
555467824,4100348,view,24549,36.01
544063250,12702457,view,24549,57.92
520434428,1801929,view,24549,560.89
546867081,17800342,view,24549,64.84
514328890,28718357,view,24549,76.96
546670223,1004834,view,24549,174.78
518556432,6200315,view,24555,33.44
547881963,12711088,view,24555,28.83
522019352,1004767,view,24555,254.76
512886445,22700068,view,24555,90.08
555467733,1304409,view,24555,1402.87
516222435,1005115,view,24555,975.57
555468124,1005073,view,24555,1206.45
531342768,11500520,view,24555,2448.45
555467830,5100566,view,24555,453.27
553150349,6301460,view,24555,46.31
538943859,1004749,view,24555,203.35
515753595,5300157,view,24566,38.59
527929835,1307355,view,24566,684.67
534739561,1004856,view,24566,130.76
555463573,1004583,view,24566,849.55
541663479,32701165,view,24566,88.9
547435991,1003304,view,24566,571.56
513556585,5301037,view,24566,12.84
537210597,28715121,view,24566,51.22
544646303,3900776,view,24566,86.1
518409794,26402552,view,24566,314.36
527733718,12708363,view,24566,445.83
525619855,1306949,view,24577,486.47
541143937,17601201,view,24577,25.71
522536593,5000339,view,24577,133.83
548760290,16400166,view,24577,361.09
555156955,2501816,view,24577,41.44
514661556,1004767,view,24577,254.76
519518547,26403458,view,24577,181.99
536586295,4802159,view,24577,8.88
513841866,21407827,view,24577,20.59
515100477,1004741,view,24577,185.71
514476638,1004750,view,24577,203.35
544496811,27700714,view,24588,102.96
536739050,5100742,view,24588,148.01
555107517,1004496,view,24588,71.79
512837484,2500182,view,24588,411.83
546867081,17800342,view,24588,64.84
555467636,17200829,view,24588,591.78
548099106,5100816,view,24588,29.51
555467841,1801882,view,24588,422.09
552398172,1004739,view,24588,197.52
555351194,15200176,view,24588,84.91
514024047,35200094,view,24588,0.0
514422302,26200611,view,24588,153.41
540769226,1801712,view,24588,365.49
543574532,18001508,view,24588,64.33
533471398,1004957,view,24588,348.53
544466063,6200315,view,24588,33.44
554134606,22600015,view,24604,42.47
555468063,8500346,view,24604,669.23
524701361,1307074,view,24604,772.19
550974353,1004665,view,24604,871.07
545010328,21400508,view,24604,55.86
538966365,8500273,view,24604,465.69
553138016,14701435,view,24604,205.9
555309963,1004240,view,24604,1067.92
515272146,3600896,view,24604,215.45
554414182,4803976,view,24604,127.05
513948888,1004726,view,24604,230.38
513367326,1480712,view,24615,795.36
555464822,1004956,view,24615,395.1
513442496,6100199,view,24615,74.59
515424116,1307068,view,24615,303.48
